Filename,Section,Metric,Value
attributes.js,Halstead Metrics,Length,940
attributes.js,Halstead Metrics,Volume,7205.42
attributes.js,Halstead Metrics,Difficulty,18.54
attributes.js,Halstead Metrics,Effort,133603.58
attributes.js,Keyword Frequency,return,1
attributes.js,Keyword Frequency,with,6
attributes.js,Keyword Frequency,for,2
attributes.js,General,Average Line Length,38.09
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc_errors.js,LOC Metrics,Total Lines,77
calc_errors.js,LOC Metrics,Blank Lines,17
calc_errors.js,LOC Metrics,Comment Lines,0
calc_errors.js,LOC Metrics,Code Lines,60
calc_errors.js,Halstead Metrics,Unique Operators,16
calc_errors.js,Halstead Metrics,Unique Operands,72
calc_errors.js,Halstead Metrics,Total Operators,272
calc_errors.js,Halstead Metrics,Total Operands,239
calc_errors.js,Halstead Metrics,Vocabulary,88
calc_errors.js,Halstead Metrics,Length,511
calc_errors.js,Halstead Metrics,Volume,3300.77
calc_errors.js,Halstead Metrics,Difficulty,26.56
calc_errors.js,Halstead Metrics,Effort,87653.77
calc_errors.js,Keyword Frequency,if,7
calc_errors.js,Keyword Frequency,return,6
calc_errors.js,Keyword Frequency,for,5
calc_errors.js,Keyword Frequency,else,1
calc_errors.js,General,Average Line Length,36.18
calc_errors.js,Results,Final Score,55
calc_errors.js,Results,Grade,C

calc.js,LOC Metrics,Total Lines,18
calc.js,LOC Metrics,Blank Lines,4
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,14
calc.js,Halstead Metrics,Unique Operators,11
calc.js,Halstead Metrics,Unique Operands,46
calc.js,Halstead Metrics,Total Operators,49
calc.js,Halstead Metrics,Total Operands,62
calc.js,Halstead Metrics,Vocabulary,57
calc.js,Halstead Metrics,Length,111
calc.js,Halstead Metrics,Volume,647.45
calc.js,Halstead Metrics,Difficulty,7.41
calc.js,Halstead Metrics,Effort,4799.58
calc.js,Keyword Frequency,with,1
calc.js,Keyword Frequency,return,1
calc.js,General,Average Line Length,34.43
calc.js,Results,Final Score,65
calc.js,Results,Grade,B-

convert.js,LOC Metrics,Total Lines,543
convert.js,LOC Metrics,Blank Lines,80
convert.js,LOC Metrics,Comment Lines,0
convert.js,LOC Metrics,Code Lines,463
convert.js,Halstead Metrics,Unique Operators,16
convert.js,Halstead Metrics,Unique Operands,298
convert.js,Halstead Metrics,Total Operators,1536
convert.js,Halstead Metrics,Total Operands,1625
convert.js,Halstead Metrics,Vocabulary,314
convert.js,Halstead Metrics,Length,3161
convert.js,Halstead Metrics,Volume,26219.30
convert.js,Halstead Metrics,Difficulty,43.62
convert.js,Halstead Metrics,Effort,1143794.80
convert.js,Keyword Frequency,if,50
convert.js,Keyword Frequency,else,15
convert.js,Keyword Frequency,return,22
convert.js,Keyword Frequency,for,11
convert.js,Keyword Frequency,with,1
convert.js,General,Average Line Length,34.37
convert.js,Results,Final Score,55
convert.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,82
defaults.js,LOC Metrics,Blank Lines,17
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,65
defaults.js,Halstead Metrics,Unique Operators,14
defaults.js,Halstead Metrics,Unique Operands,89
defaults.js,Halstead Metrics,Total Operators,292
defaults.js,Halstead Metrics,Total Operands,262
defaults.js,Halstead Metrics,Vocabulary,103
defaults.js,Halstead Metrics,Length,554
defaults.js,Halstead Metrics,Volume,3704.32
defaults.js,Halstead Metrics,Difficulty,20.61
defaults.js,Halstead Metrics,Effort,76333.99
defaults.js,Keyword Frequency,return,3
defaults.js,Keyword Frequency,if,8
defaults.js,Keyword Frequency,for,1
defaults.js,General,Average Line Length,42.75
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,36
index.js,LOC Metrics,Blank Lines,2
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,34
index.js,Halstead Metrics,Unique Operators,11
index.js,Halstead Metrics,Unique Operands,78
index.js,Halstead Metrics,Total Operators,71
index.js,Halstead Metrics,Total Operands,105
index.js,Halstead Metrics,Vocabulary,89
index.js,Halstead Metrics,Length,176
index.js,Halstead Metrics,Volume,1139.73
index.js,Halstead Metrics,Difficulty,7.40
index.js,Halstead Metrics,Effort,8438.38
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,33.00
index.js,Results,Final Score,65
index.js,Results,Grade,B-

attributes.js,LOC Metrics,Total Lines,117
attributes.js,LOC Metrics,Blank Lines,7
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,110
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,170
attributes.js,Halstead Metrics,Total Operators,268
attributes.js,Halstead Metrics,Total Operands,432
attributes.js,Halstead Metrics,Vocabulary,182
attributes.js,Halstead Metrics,Length,700
attributes.js,Halstead Metrics,Volume,5255.46
attributes.js,Halstead Metrics,Difficulty,15.25
attributes.js,Halstead Metrics,Effort,80130.25
attributes.js,Keyword Frequency,for,1
attributes.js,Keyword Frequency,with,4
attributes.js,Keyword Frequency,if,5
attributes.js,General,Average Line Length,40.37
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc.js,LOC Metrics,Total Lines,48
calc.js,LOC Metrics,Blank Lines,9
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,39
calc.js,Halstead Metrics,Unique Operators,14
calc.js,Halstead Metrics,Unique Operands,73
calc.js,Halstead Metrics,Total Operators,172
calc.js,Halstead Metrics,Total Operands,187
calc.js,Halstead Metrics,Vocabulary,87
calc.js,Halstead Metrics,Length,359
calc.js,Halstead Metrics,Volume,2313.02
calc.js,Halstead Metrics,Difficulty,17.93
calc.js,Halstead Metrics,Effort,41475.88
calc.js,Keyword Frequency,if,3
calc.js,Keyword Frequency,return,2
calc.js,Keyword Frequency,for,2
calc.js,Keyword Frequency,else,1
calc.js,General,Average Line Length,39.46
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,79
defaults.js,LOC Metrics,Blank Lines,20
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,59
defaults.js,Halstead Metrics,Unique Operators,13
defaults.js,Halstead Metrics,Unique Operands,83
defaults.js,Halstead Metrics,Total Operators,250
defaults.js,Halstead Metrics,Total Operands,218
defaults.js,Halstead Metrics,Vocabulary,96
defaults.js,Halstead Metrics,Length,468
defaults.js,Halstead Metrics,Volume,3081.76
defaults.js,Halstead Metrics,Difficulty,17.07
defaults.js,Halstead Metrics,Effort,52612.74
defaults.js,Keyword Frequency,return,2
defaults.js,Keyword Frequency,if,9
defaults.js,General,Average Line Length,39.97
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

event_data.js,LOC Metrics,Total Lines,11
event_data.js,LOC Metrics,Blank Lines,3
event_data.js,LOC Metrics,Comment Lines,0
event_data.js,LOC Metrics,Code Lines,8
event_data.js,Halstead Metrics,Unique Operators,9
event_data.js,Halstead Metrics,Unique Operands,17
event_data.js,Halstead Metrics,Total Operators,22
event_data.js,Halstead Metrics,Total Operands,29
event_data.js,Halstead Metrics,Vocabulary,26
event_data.js,Halstead Metrics,Length,51
event_data.js,Halstead Metrics,Volume,239.72
event_data.js,Halstead Metrics,Difficulty,7.68
event_data.js,Halstead Metrics,Effort,1840.22
event_data.js,Keyword Frequency,return,1
event_data.js,General,Average Line Length,24.00
event_data.js,Results,Final Score,70
event_data.js,Results,Grade,B

format_labels.js,LOC Metrics,Total Lines,17
format_labels.js,LOC Metrics,Blank Lines,4
format_labels.js,LOC Metrics,Comment Lines,0
format_labels.js,LOC Metrics,Code Lines,13
format_labels.js,Halstead Metrics,Unique Operators,10
format_labels.js,Halstead Metrics,Unique Operands,30
format_labels.js,Halstead Metrics,Total Operators,60
format_labels.js,Halstead Metrics,Total Operands,60
format_labels.js,Halstead Metrics,Vocabulary,40
format_labels.js,Halstead Metrics,Length,120
format_labels.js,Halstead Metrics,Volume,638.63
format_labels.js,Halstead Metrics,Difficulty,10.00
format_labels.js,Halstead Metrics,Effort,6386.31
format_labels.js,Keyword Frequency,return,1
format_labels.js,General,Average Line Length,29.62
format_labels.js,Results,Final Score,65
format_labels.js,Results,Grade,B-

hover.js,LOC Metrics,Total Lines,81
hover.js,LOC Metrics,Blank Lines,20
hover.js,LOC Metrics,Comment Lines,0
hover.js,LOC Metrics,Code Lines,61
hover.js,Halstead Metrics,Unique Operators,16
hover.js,Halstead Metrics,Unique Operands,159
hover.js,Halstead Metrics,Total Operators,248
hover.js,Halstead Metrics,Total Operands,346
hover.js,Halstead Metrics,Vocabulary,175
hover.js,Halstead Metrics,Length,594
hover.js,Halstead Metrics,Volume,4426.02
hover.js,Halstead Metrics,Difficulty,17.41
hover.js,Halstead Metrics,Effort,77051.71
hover.js,Keyword Frequency,if,9
hover.js,Keyword Frequency,return,3
hover.js,Keyword Frequency,except,1
hover.js,Keyword Frequency,for,1
hover.js,Keyword Frequency,else,1
hover.js,General,Average Line Length,46.08
hover.js,Results,Final Score,55
hover.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,27
index.js,LOC Metrics,Blank Lines,2
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,25
index.js,Halstead Metrics,Unique Operators,10
index.js,Halstead Metrics,Unique Operands,53
index.js,Halstead Metrics,Total Operators,77
index.js,Halstead Metrics,Total Operands,82
index.js,Halstead Metrics,Vocabulary,63
index.js,Halstead Metrics,Length,159
index.js,Halstead Metrics,Volume,950.39
index.js,Halstead Metrics,Difficulty,7.74
index.js,Halstead Metrics,Effort,7352.05
index.js,Keyword Frequency,with,1
index.js,General,Average Line Length,37.64
index.js,Results,Final Score,65
index.js,Results,Grade,B-

plot.js,LOC Metrics,Total Lines,33
plot.js,LOC Metrics,Blank Lines,7
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,26
plot.js,Halstead Metrics,Unique Operators,13
plot.js,Halstead Metrics,Unique Operands,87
plot.js,Halstead Metrics,Total Operators,107
plot.js,Halstead Metrics,Total Operands,155
plot.js,Halstead Metrics,Vocabulary,100
plot.js,Halstead Metrics,Length,262
plot.js,Halstead Metrics,Volume,1740.69
plot.js,Halstead Metrics,Difficulty,11.58
plot.js,Halstead Metrics,Effort,20157.99
plot.js,Keyword Frequency,for,1
plot.js,Keyword Frequency,if,1
plot.js,General,Average Line Length,45.92
plot.js,Results,Final Score,55
plot.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,152
attributes.js,LOC Metrics,Blank Lines,16
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,136
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,221
attributes.js,Halstead Metrics,Total Operators,339
attributes.js,Halstead Metrics,Total Operands,576
attributes.js,Halstead Metrics,Vocabulary,233
attributes.js,Halstead Metrics,Length,915
attributes.js,Halstead Metrics,Volume,7195.73
attributes.js,Halstead Metrics,Difficulty,15.64
attributes.js,Halstead Metrics,Effort,112526.90
attributes.js,Keyword Frequency,for,2
attributes.js,Keyword Frequency,with,7
attributes.js,Keyword Frequency,if,2
attributes.js,General,Average Line Length,42.03
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc.js,LOC Metrics,Total Lines,57
calc.js,LOC Metrics,Blank Lines,12
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,45
calc.js,Halstead Metrics,Unique Operators,13
calc.js,Halstead Metrics,Unique Operands,54
calc.js,Halstead Metrics,Total Operators,173
calc.js,Halstead Metrics,Total Operands,156
calc.js,Halstead Metrics,Vocabulary,67
calc.js,Halstead Metrics,Length,329
calc.js,Halstead Metrics,Volume,1995.74
calc.js,Halstead Metrics,Difficulty,18.78
calc.js,Halstead Metrics,Effort,37475.63
calc.js,Keyword Frequency,return,3
calc.js,Keyword Frequency,if,4
calc.js,Keyword Frequency,else,3
calc.js,Keyword Frequency,for,1
calc.js,General,Average Line Length,34.56
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,73
defaults.js,LOC Metrics,Blank Lines,17
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,56
defaults.js,Halstead Metrics,Unique Operators,12
defaults.js,Halstead Metrics,Unique Operands,65
defaults.js,Halstead Metrics,Total Operators,220
defaults.js,Halstead Metrics,Total Operands,179
defaults.js,Halstead Metrics,Vocabulary,77
defaults.js,Halstead Metrics,Length,399
defaults.js,Halstead Metrics,Volume,2500.45
defaults.js,Halstead Metrics,Difficulty,16.52
defaults.js,Halstead Metrics,Effort,41315.09
defaults.js,Keyword Frequency,return,2
defaults.js,Keyword Frequency,if,8
defaults.js,Keyword Frequency,else,1
defaults.js,General,Average Line Length,36.77
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

event_data.js,LOC Metrics,Total Lines,16
event_data.js,LOC Metrics,Blank Lines,4
event_data.js,LOC Metrics,Comment Lines,0
event_data.js,LOC Metrics,Code Lines,12
event_data.js,Halstead Metrics,Unique Operators,10
event_data.js,Halstead Metrics,Unique Operands,27
event_data.js,Halstead Metrics,Total Operators,30
event_data.js,Halstead Metrics,Total Operands,49
event_data.js,Halstead Metrics,Vocabulary,37
event_data.js,Halstead Metrics,Length,79
event_data.js,Halstead Metrics,Volume,411.55
event_data.js,Halstead Metrics,Difficulty,9.07
event_data.js,Halstead Metrics,Effort,3734.41
event_data.js,Keyword Frequency,if,1
event_data.js,Keyword Frequency,return,1
event_data.js,General,Average Line Length,30.50
event_data.js,Results,Final Score,65
event_data.js,Results,Grade,B-

format_labels.js,LOC Metrics,Total Lines,15
format_labels.js,LOC Metrics,Blank Lines,4
format_labels.js,LOC Metrics,Comment Lines,0
format_labels.js,LOC Metrics,Code Lines,11
format_labels.js,Halstead Metrics,Unique Operators,10
format_labels.js,Halstead Metrics,Unique Operands,30
format_labels.js,Halstead Metrics,Total Operators,50
format_labels.js,Halstead Metrics,Total Operands,55
format_labels.js,Halstead Metrics,Vocabulary,40
format_labels.js,Halstead Metrics,Length,105
format_labels.js,Halstead Metrics,Volume,558.80
format_labels.js,Halstead Metrics,Difficulty,9.17
format_labels.js,Halstead Metrics,Effort,5122.36
format_labels.js,Keyword Frequency,return,1
format_labels.js,General,Average Line Length,37.82
format_labels.js,Results,Final Score,65
format_labels.js,Results,Grade,B-

hover.js,LOC Metrics,Total Lines,102
hover.js,LOC Metrics,Blank Lines,25
hover.js,LOC Metrics,Comment Lines,0
hover.js,LOC Metrics,Code Lines,77
hover.js,Halstead Metrics,Unique Operators,16
hover.js,Halstead Metrics,Unique Operands,122
hover.js,Halstead Metrics,Total Operators,355
hover.js,Halstead Metrics,Total Operands,377
hover.js,Halstead Metrics,Vocabulary,138
hover.js,Halstead Metrics,Length,732
hover.js,Halstead Metrics,Volume,5203.44
hover.js,Halstead Metrics,Difficulty,24.72
hover.js,Halstead Metrics,Effort,128635.86
hover.js,Keyword Frequency,if,10
hover.js,Keyword Frequency,return,8
hover.js,Keyword Frequency,for,2
hover.js,Keyword Frequency,with,1
hover.js,Keyword Frequency,else,3
hover.js,General,Average Line Length,39.55
hover.js,Results,Final Score,55
hover.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,29
index.js,LOC Metrics,Blank Lines,2
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,27
index.js,Halstead Metrics,Unique Operators,11
index.js,Halstead Metrics,Unique Operands,67
index.js,Halstead Metrics,Total Operators,80
index.js,Halstead Metrics,Total Operands,97
index.js,Halstead Metrics,Vocabulary,78
index.js,Halstead Metrics,Length,177
index.js,Halstead Metrics,Volume,1112.52
index.js,Halstead Metrics,Difficulty,7.96
index.js,Halstead Metrics,Effort,8858.62
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,38.44
index.js,Results,Final Score,65
index.js,Results,Grade,B-

plot.js,LOC Metrics,Total Lines,119
plot.js,LOC Metrics,Blank Lines,23
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,96
plot.js,Halstead Metrics,Unique Operators,15
plot.js,Halstead Metrics,Unique Operands,139
plot.js,Halstead Metrics,Total Operators,397
plot.js,Halstead Metrics,Total Operands,380
plot.js,Halstead Metrics,Vocabulary,154
plot.js,Halstead Metrics,Length,777
plot.js,Halstead Metrics,Volume,5646.29
plot.js,Halstead Metrics,Difficulty,20.50
plot.js,Halstead Metrics,Effort,115769.32
plot.js,Keyword Frequency,if,6
plot.js,Keyword Frequency,for,2
plot.js,Keyword Frequency,else,1
plot.js,General,Average Line Length,40.58
plot.js,Results,Final Score,55
plot.js,Results,Grade,C

select.js,LOC Metrics,Total Lines,47
select.js,LOC Metrics,Blank Lines,9
select.js,LOC Metrics,Comment Lines,0
select.js,LOC Metrics,Code Lines,38
select.js,Halstead Metrics,Unique Operators,13
select.js,Halstead Metrics,Unique Operands,54
select.js,Halstead Metrics,Total Operators,142
select.js,Halstead Metrics,Total Operands,130
select.js,Halstead Metrics,Vocabulary,67
select.js,Halstead Metrics,Length,272
select.js,Halstead Metrics,Volume,1649.98
select.js,Halstead Metrics,Difficulty,15.65
select.js,Halstead Metrics,Effort,25819.07
select.js,Keyword Frequency,if,4
select.js,Keyword Frequency,return,2
select.js,Keyword Frequency,for,2
select.js,Keyword Frequency,else,2
select.js,General,Average Line Length,32.82
select.js,Results,Final Score,55
select.js,Results,Grade,C

style.js,LOC Metrics,Total Lines,39
style.js,LOC Metrics,Blank Lines,9
style.js,LOC Metrics,Comment Lines,0
style.js,LOC Metrics,Code Lines,30
style.js,Halstead Metrics,Unique Operators,12
style.js,Halstead Metrics,Unique Operands,49
style.js,Halstead Metrics,Total Operators,116
style.js,Halstead Metrics,Total Operands,125
style.js,Halstead Metrics,Vocabulary,61
style.js,Halstead Metrics,Length,241
style.js,Halstead Metrics,Volume,1429.31
style.js,Halstead Metrics,Difficulty,15.31
style.js,Halstead Metrics,Effort,21877.16
style.js,Keyword Frequency,if,2
style.js,Keyword Frequency,with,1
style.js,General,Average Line Length,36.77
style.js,Results,Final Score,55
